username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,data,,,,,
";2016-01-11 20:42;0;0;""Bkit si Tyrone"," maski may ka MU na nakikilandian parin … — Wala kang alam. Okay? Kaya kung mag tatanong ka nang ga… http://l.ask.fm/igoto/45DKECN75V62DDAUPY6IQO7N62BDNJAZQPQ7BHNVBTV6V45V2Q24OJCQFZEMYSRQK2Z7YFAGIZWDKFAU34N7A55YPPSKNTBAUYOADFKYCASCGMX5GWID6KPLQSVKBSDZSKQY2H2QZTGX7K4GJSNBWTLK67BSL4ET2LHV77K3QK236UUDLFOUVQHX5FR2P3XGTIUKEOQF7U====== …"";;;;""686528499696414721"";https://twitter.com/nikkiiimaeee/status/686528499696414721",,,,,
";2016-01-11 20:36;0;1;""@ benjyys @basquinezg gersan!!!"";;@ @basquinezg;;""686526977587609600"";https://twitter.com/nikkiiimaeee/status/686526977587609600",,,,,,
";2016-01-11 20:33;0;0;""Good luck bish!!! https://twitter.com/LagrosaTyrone/status/686525390668476416 …"";;;;""686526386199117824"";https://twitter.com/nikkiiimaeee/status/686526386199117824",,,,,,
";2016-01-11 20:31;0;1;""@ benjyys @basquinezg hala ka babeee hahaha"";;@ @basquinezg;;""686525928432771072"";https://twitter.com/nikkiiimaeee/status/686525928432771072",,,,,,
";2016-01-11 20:31;0;0;""@Akitcat13 @ asdeefghjklr ay eses"";;@Akitcat13 @;;""686525831070392320"";https://twitter.com/nikkiiimaeee/status/686525831070392320",,,,,,
";2016-01-11 20:27;1;1;""@ carmelanayveee icon"";;@;;""686524914015178752"";https://twitter.com/nikkiiimaeee/status/686524914015178752",,,,,,
";2016-01-11 20:26;0;2;""@basquinezg @ benjyys chill lang ang puso mo haha"";;@basquinezg @;;""686524643860058112"";https://twitter.com/nikkiiimaeee/status/686524643860058112",,,,,,
";2016-01-11 20:24;0;1;""@ benjyys @basquinezg taramon mo na kaya babe"";;@ @basquinezg;;""686524136382808065"";https://twitter.com/nikkiiimaeee/status/686524136382808065",,,,,,
";2016-01-11 20:10;0;2;""@basquinezg @ benjyys babe oh hahaha"";;@basquinezg @;;""686520616439033857"";https://twitter.com/nikkiiimaeee/status/686520616439033857",,,,,,
";2016-01-11 20:08;0;2;""@ benjyys @basquinezg nyan nag dm na sako si gersxz hahaha dagit na!"";;@ @basquinezg;;""686520034600943617"";https://twitter.com/nikkiiimaeee/status/686520034600943617",,,,,,
";2016-01-11 20:06;0;2;""@ benjyys @basquinezg kwento naman dyan! Hahaha"";;@ @basquinezg;;""686519450657374214"";https://twitter.com/nikkiiimaeee/status/686519450657374214",,,,,,
";2016-01-11 20:02;0;2;""@basquinezg @ benjyys dae na saimo gersxz hahaha"";;@basquinezg @;;""686518584210673664"";https://twitter.com/nikkiiimaeee/status/686518584210673664",,,,,,
";2016-01-11 19:54;0;2;""Oy @basquinezg totoo ba yun? Ika ha yie may nalaman kami ni @ benjyys"";;@basquinezg @;;""686516652079333377"";https://twitter.com/nikkiiimaeee/status/686516652079333377",,,,,,
";2016-01-11 19:52;0;0;""@ nikkiiimaeee may darating nanaman ata na pera sakin haha jk"";;@;;""686516150948085760"";https://twitter.com/nikkiiimaeee/status/686516150948085760",,,,,,
";2016-01-11 19:45;0;0;""itchy palm"";;;;""686514381438369792"";https://twitter.com/nikkiiimaeee/status/686514381438369792",,,,,,
";2016-01-11 18:56;1;1;""Thanky babe @ benjyys"";;@;;""686501936896458752"";https://twitter.com/nikkiiimaeee/status/686501936896458752",,,,,,
";2016-01-11 18:50;0;0;""@ Riannelax nah"," trim lang fu"";;@;;""686500429199376384"";https://twitter.com/nikkiiimaeee/status/686500429199376384",,,,,
";2016-01-11 18:45;0;0;"""";;;;""686499057926148096"";https://twitter.com/nikkiiimaeee/status/686499057926148096",,,,,,
";2016-01-11 18:44;0;0;""Jgh"";;;;""686498880733618176"";https://twitter.com/nikkiiimaeee/status/686498880733618176",,,,,,
";2016-01-10 21:13;0;0;""F school!"";;;;""686174006731386882"";https://twitter.com/nikkiiimaeee/status/686174006731386882",,,,,,
";2016-01-10 21:07;0;1;""Nakakapagod"";;;;""686172422681182209"";https://twitter.com/nikkiiimaeee/status/686172422681182209",,,,,,
";2016-01-10 17:03;0;0;"""";;;;""686111040405282816"";https://twitter.com/nikkiiimaeee/status/686111040405282816",,,,,,
";2016-01-10 16:46;0;0;""https://twitter.com/ItsFoodPics/status/686097166360784896 …"";;;;""686106706116411395"";https://twitter.com/nikkiiimaeee/status/686106706116411395",,,,,,
";2016-01-10 16:45;0;1;""@ ItsKarloPineda"";;@;;""686106660004167680"";https://twitter.com/nikkiiimaeee/status/686106660004167680",,,,,,
";2016-01-10 14:17;0;1;""Bubble gum shake"";;;;""686069385891467268"";https://twitter.com/nikkiiimaeee/status/686069385891467268",,,,,,
";2016-01-10 13:54;0;1;"": para sa hopeless romantic"";;;;""686063650847625216"";https://twitter.com/nikkiiimaeee/status/686063650847625216",,,,,,
";2016-01-10 11:30;0;1;""para tripan nanaman ako digdi sa arong"";;;;""686027323859050496"";https://twitter.com/nikkiiimaeee/status/686027323859050496",,,,,,
";2016-01-10 10:10;0;0;""Good morning"";;;;""686007224741670912"";https://twitter.com/nikkiiimaeee/status/686007224741670912",,,,,,
";2016-01-09 22:43;0;0;""@MediavilloKhate hihi ingat lagiii!"";;@MediavilloKhate;;""685834367134908416"";https://twitter.com/nikkiiimaeee/status/685834367134908416",,,,,,
";2016-01-09 22:38;0;0;""@ asdeefghjklr yie haha see you soon!"";;@;;""685833005999390720"";https://twitter.com/nikkiiimaeee/status/685833005999390720",,,,,,
";2016-01-09 22:32;1;2;""@ benjyys opooo"," goodnight. I love you too"";;@;;""685831548977811456"";https://twitter.com/nikkiiimaeee/status/685831548977811456",,,,,
";2016-01-09 22:32;0;0;""@ asdeefghjklr miss mo nanaman kami lollipop hahaha"";;@;;""685831427213004801"";https://twitter.com/nikkiiimaeee/status/685831427213004801",,,,,,
";2016-01-09 19:37;0;0;""@MediavilloKhate ""ate"""";;@MediavilloKhate;;""685787396751802369"";https://twitter.com/nikkiiimaeee/status/685787396751802369",,,,,,
";2016-01-09 19:31;0;0;""@MediavilloKhate lol hi khate"";;@MediavilloKhate;;""685786077186031616"";https://twitter.com/nikkiiimaeee/status/685786077186031616",,,,,,
";2016-01-09 19:13;0;0;""@Raaaaazzels nalang lugod oh hahaha"";;@Raaaaazzels;;""685781358170353664"";https://twitter.com/nikkiiimaeee/status/685781358170353664",,,,,,
";2016-01-09 19:12;0;0;""@Raaaaazzels sabi ko nga hahaha"";;@Raaaaazzels;;""685781137705205760"";https://twitter.com/nikkiiimaeee/status/685781137705205760",,,,,,
";2016-01-09 19:11;0;0;""Sinurprise ako ni mama yay may new phone na ako sa 19!"";;;;""685781027382403076"";https://twitter.com/nikkiiimaeee/status/685781027382403076",,,,,,
";2016-01-09 18:43;0;0;""@Raaaaazzels ganda naman ng na yan"";;@Raaaaazzels;;""685773867562840066"";https://twitter.com/nikkiiimaeee/status/685773867562840066",,,,,,
";2016-01-09 18:43;0;0;""@Raaaaazzels aw okay haha marabason ka neh"";;@Raaaaazzels;;""685773778786254848"";https://twitter.com/nikkiiimaeee/status/685773778786254848",,,,,,
";2016-01-09 18:41;0;0;""@Raaaaazzels di hindi hahaha na kila kuya alexis ka?"";;@Raaaaazzels;;""685773462229483520"";https://twitter.com/nikkiiimaeee/status/685773462229483520",,,,,,
";2016-01-09 18:39;0;0;""@Raaaaazzels mag gapang kana padigdi hahaha"";;@Raaaaazzels;;""685772779027705856"";https://twitter.com/nikkiiimaeee/status/685772779027705856",,,,,,
";2016-01-09 18:32;1;1;""Happy birthday"," ate @ pochiepacardo !"";;@;;""685771054308929536"";https://twitter.com/nikkiiimaeee/status/685771054308929536",,,,,
";2016-01-09 18:31;0;0;""What makes you really sleepy? — when someone plays with my hair and rubs my back hihi http://l.ask.fm/igoto/45DKECN75V62DDAUPY6IQO7N62BDNJAZQPQ7BHNVBTV6V45V2Q24OJCQFZEMYSZVKOZ7QHYGJJWDKFAU34N7A55YPPSKNTBAUYOADFKYCASCGMX5GWID6KPLQSVKBSDZSKQY2H2QZTGX7K4GJSNBWTLK67BSL4ET2LHV77K3QK236UUDLFOUVQHX5FR2P3XGTIUKEOQF7U====== …"";;;;""685770916706566144"";https://twitter.com/nikkiiimaeee/status/685770916706566144",,,,,,
";2016-01-09 18:29;0;0;""@Raaaaazzels aw whyyy anyare?"";;@Raaaaazzels;;""685770372382212096"";https://twitter.com/nikkiiimaeee/status/685770372382212096",,,,,,
";2016-01-09 18:27;0;0;""Which is the best age to marry? — hmm 26 or 28 http://l.ask.fm/igoto/45DKECN75V62DDAUPY6IQO7N62BDNJAZQPQ7BHNVBTV6V45V2Q24OJCQFZEMYRJXKKYP6FYAJJSDKFAU34N7A55YPPSKNTBAUYOADFKYCASCGMX5GWID6KPLQSVKBSDZSKQY2H2QZTGX7K4GJSNBWTLK67BSL4ET2LHV77K3QK236UUDLFOUVQHX5FR2P3XGTIUKEOQF7U====== …"";;;;""685769803961884672"";https://twitter.com/nikkiiimaeee/status/685769803961884672",,,,,,
";2016-01-09 18:23;0;0;""Do u have feelings for Tyrone? — wala fuuu http://l.ask.fm/igoto/45DKECN75V62DDAUPY6IQO7N62BDNJAZQPQ7BHNVBTV6V45V2Q24OJCQFZEMYSZXKKZP6HQEIZSDKFAU34N7A55YPPSKNTBAUYOADFKYCASCGMX5GWID6KPLQSVKBSDZSKQY2H2QZTGX7K4GJSNBWTLK67BSL4ET2LHV77K3QK236UUDLFOUVQHX5FR2P3XGTIUKEOQF7U====== …"";;;;""685768730517831680"";https://twitter.com/nikkiiimaeee/status/685768730517831680",,,,,,
";2016-01-09 18:21;0;0;""@Raaaaazzels yas haha"";;@Raaaaazzels;;""685768371762114560"";https://twitter.com/nikkiiimaeee/status/685768371762114560",,,,,,
";2016-01-09 18:18;0;0;""@Raaaaazzels bahay powsxz"";;@Raaaaazzels;;""685767490526302209"";https://twitter.com/nikkiiimaeee/status/685767490526302209",,,,,,
";2016-01-09 17:17;0;0;""@ MaiUrrumai 'dog tag' binaliktad kinurot pa"";;@;;""685752312871047168"";https://twitter.com/nikkiiimaeee/status/685752312871047168",,,,,,
";2016-01-09 17:12;0;0;""@ MaiUrrumai sige sige. Libre mo ko? Hahaha"";;@;;""685750866591100928"";https://twitter.com/nikkiiimaeee/status/685750866591100928",,,,,,
";2016-01-09 17:08;0;0;""@ MaiUrrumai maiii miss you! andito pa yung tshirt mo sakin haha"";;@;;""685749907567685632"";https://twitter.com/nikkiiimaeee/status/685749907567685632",,,,,,
";2016-01-09 16:51;0;0;""cravings ugh"";;;;""685745592526503936"";https://twitter.com/nikkiiimaeee/status/685745592526503936",,,,,,
";2016-01-09 16:50;0;1;""Gutom nanaman ako"";;;;""685745420568428545"";https://twitter.com/nikkiiimaeee/status/685745420568428545",,,,,,
";2016-01-09 14:03;0;0;""TEAN NA PASALI!!!"";;;;""685703348331220995"";https://twitter.com/nikkiiimaeee/status/685703348331220995",,,,,,
";2016-01-09 13:47;1;1;""@ benjyys awe miss you too babe see you soon!"";;@;;""685699402007093248"";https://twitter.com/nikkiiimaeee/status/685699402007093248",,,,,,
";2016-01-09 13:27;0;1;""@ benjyys babeee"";;@;;""685694316379938816"";https://twitter.com/nikkiiimaeee/status/685694316379938816",,,,,,
";2016-01-09 11:31;0;1;"": she's dating the gangster"";;;;""685665232866312192"";https://twitter.com/nikkiiimaeee/status/685665232866312192",,,,,,
";2016-01-09 10:41;0;0;"": the smurfs"";;;;""685652515350659072"";https://twitter.com/nikkiiimaeee/status/685652515350659072",,,,,,
";2016-01-08 21:19;0;0;""Pranks by bff"";;;;""685450746775515138"";https://twitter.com/nikkiiimaeee/status/685450746775515138",,,,,,
";2016-01-08 21:17;0;1;""@ benjyys i love you hahaha"";;@;;""685450308621697025"";https://twitter.com/nikkiiimaeee/status/685450308621697025",,,,,,
";2016-01-08 21:13;0;0;""@ benjyys salamat. iyo na? hahaha"";;@;;""685449355101274113"";https://twitter.com/nikkiiimaeee/status/685449355101274113",,,,,,
";2016-01-08 21:02;0;1;""@ benjyys baka nga pogi ako hahaha"";;@;;""685446529075691520"";https://twitter.com/nikkiiimaeee/status/685446529075691520",,,,,,
";2016-01-08 20:36;0;1;""@ benjyys K!!! Hahahaha"";;@;;""685439890285137920"";https://twitter.com/nikkiiimaeee/status/685439890285137920",,,,,,
";2016-01-08 20:31;0;1;""@ benjyys HAHAHA tagcol pa babe"";;@;;""685438581540687872"";https://twitter.com/nikkiiimaeee/status/685438581540687872",,,,,,
";2016-01-08 18:41;0;0;""https://twitter.com/ItsFoodPics/status/685410143538917376 …"";;;;""685410986258337792"";https://twitter.com/nikkiiimaeee/status/685410986258337792",,,,,,
";2016-01-08 17:51;0;0;""jgh"";;;;""685398525841027072"";https://twitter.com/nikkiiimaeee/status/685398525841027072",,,,,,
";2016-01-08 12:27;0;0;""Off to school"";;;;""685316751949717504"";https://twitter.com/nikkiiimaeee/status/685316751949717504",,,,,,
";2016-01-08 09:31;0;1;""@ benjyys iyo baga"," dae ka kaya mawara sa isip ko yieee"";;@;;""685272625333932032"";https://twitter.com/nikkiiimaeee/status/685272625333932032",,,,,
";2016-01-08 09:25;0;1;""@ benjyys oy basta ka man"," di kasi ako nakatulog ng maayos kagabi duh haha"";;@;;""685271116932186112"";https://twitter.com/nikkiiimaeee/status/685271116932186112",,,,,
";2016-01-08 09:24;0;1;""@ benjyys good haha"";;@;;""685270890615984128"";https://twitter.com/nikkiiimaeee/status/685270890615984128",,,,,,
";2016-01-08 09:23;0;2;""garu na ako madismayo kasubanggi hays dysmenorrhea di tuloy ako nag enjoy sa birthday ni kuya jay"";;;;""685270480824078337"";https://twitter.com/nikkiiimaeee/status/685270480824078337",,,,,,
";2016-01-08 09:21;0;0;""not feeling well"";;;;""685270127516889088"";https://twitter.com/nikkiiimaeee/status/685270127516889088",,,,,,
";2016-01-08 09:20;0;0;""Jwu"," good morning"";;;;""685269833596862465"";https://twitter.com/nikkiiimaeee/status/685269833596862465",,,,,
";2016-01-07 06:35;0;4;""jwu late nanaman ako neto lol"";;;;""684865889104039936"";https://twitter.com/nikkiiimaeee/status/684865889104039936",,,,,,
";2016-01-06 23:05;0;0;""@Raaaaazzels @ Xenabatalla dm babies!"";;@Raaaaazzels @;;""684752560427679744"";https://twitter.com/nikkiiimaeee/status/684752560427679744",,,,,,
";2016-01-06 23:02;0;0;""@ Xenabatalla @Raaaaazzels ayyy alam ko naaaaa hahahaha"";;@ @Raaaaazzels;;""684751997027786757"";https://twitter.com/nikkiiimaeee/status/684751997027786757",,,,,,
";2016-01-06 23:02;0;1;""Hahaha lol kuya jayhttps://twitter.com/Xenabatalla/status/684746826088493056 …"";;;;""684751790986805248"";https://twitter.com/nikkiiimaeee/status/684751790986805248",,,,,,
";2016-01-06 23:01;0;3;""Twinny baby! the height baby hahahahttps://twitter.com/Xenabatalla/status/684750642087235584 …"";;;;""684751599713976320"";https://twitter.com/nikkiiimaeee/status/684751599713976320",,,,,,
";2016-01-06 22:51;0;0;""Di ko alam kung ano susuotin ko bukas sa birthday party ni kuya jay lol"";;;;""684749200416878592"";https://twitter.com/nikkiiimaeee/status/684749200416878592",,,,,,
";2016-01-06 22:43;0;1;""@ benjyys aw inda ka daw hahaha"";;@;;""684747171082600451"";https://twitter.com/nikkiiimaeee/status/684747171082600451",,,,,,
";2016-01-06 22:41;1;1;""@ benjyys whatever babe"," ang taray mo talaga haha. Ano baya yan?"";;@;;""684746660656713728"";https://twitter.com/nikkiiimaeee/status/684746660656713728",,,,,
";2016-01-06 22:28;1;1;""@ benjyys duh di mo lang kasi talaga matanggap na natalo kita woy hahaha"";;@;;""684743330786181120"";https://twitter.com/nikkiiimaeee/status/684743330786181120",,,,,,
";2016-01-06 22:18;0;1;""jgh"";;;;""684740726345711616"";https://twitter.com/nikkiiimaeee/status/684740726345711616",,,,,,
";2016-01-06 06:31;1;1;""jwu"," sarap matulooog"";;;;""684502578852315136"";https://twitter.com/nikkiiimaeee/status/684502578852315136",,,,,
";2016-01-05 21:37;0;0;""@Raaaaazzels @ Xenabatalla kaya nga uyam hahaha", opo see you tom babies! chikahan nanaman saaga haha. Goodnight! Lyb,"sm"";;@Raaaaazzels @;;""684368101643661312"";https://twitter.com/nikkiiimaeee/status/684368101643661312",,,,
";2016-01-05 21:20;0;0;""@ asdeefghjklr sipag haha"";;@;;""684363889228681216"";https://twitter.com/nikkiiimaeee/status/684363889228681216",,,,,,
";2016-01-05 20:41;0;0;""https://twitter.com/mysteriousfact/status/427624423449837568 …"";;;;""684353988351799296"";https://twitter.com/nikkiiimaeee/status/684353988351799296",,,,,,
";2016-01-05 20:39;0;3;""chocolates"";;;;""684353566786506752"";https://twitter.com/nikkiiimaeee/status/684353566786506752",,,,,,
";2016-01-05 19:40;0;0;""paos nanaman ako uyam"";;;;""684338795299250176"";https://twitter.com/nikkiiimaeee/status/684338795299250176",,,,,,
";2016-01-05 18:29;0;1;""@ axxxyle di mag kaon ka giraray susko talaga hahaha"";;@;;""684320718457192449"";https://twitter.com/nikkiiimaeee/status/684320718457192449",,,,,,
";2016-01-05 18:26;0;1;""@ axxxyle di maturog ka haha"";;@;;""684319950924722180"";https://twitter.com/nikkiiimaeee/status/684319950924722180",,,,,,
";2016-01-05 18:10;0;1;""Yung isa dyan talo ngayon sa pustahan bwahaha sisay ngani ito @ benjyys ?"";;@;;""684316028323540992"";https://twitter.com/nikkiiimaeee/status/684316028323540992",,,,,,
";2016-01-05 18:06;0;0;""@Raaaaazzels @ Xenabatalla kahit na single ka love na love ka naman namin"";;@Raaaaazzels @;;""684314988681408512"";https://twitter.com/nikkiiimaeee/status/684314988681408512",,,,,,
";2016-01-05 17:58;0;0;""jgh"";;;;""684312972282347521"";https://twitter.com/nikkiiimaeee/status/684312972282347521",,,,,,
";2016-01-05 06:08;0;0;""gusto ko pa matulog"";;;;""684134281124249600"";https://twitter.com/nikkiiimaeee/status/684134281124249600",,,,,,
";2016-01-04 20:22;0;1;""@ yansalmighty opo"," goodnight bree"";;@;;""683986968728866817"";https://twitter.com/nikkiiimaeee/status/683986968728866817",,,,,
";2016-01-04 20:22;0;0;""@Raaaaazzels upu baby"," goodnight! see you tom"";;@Raaaaazzels;;""683986862394847232"";https://twitter.com/nikkiiimaeee/status/683986862394847232",,,,,
";2016-01-04 20:06;0;0;""not feeling well"";;;;""683982872177315840"";https://twitter.com/nikkiiimaeee/status/683982872177315840",,,,,,
";2016-01-04 19:29;0;3;""Happy birthday"," @jingbeereyes !"";;@jingbeereyes;;""683973644100321280"";https://twitter.com/nikkiiimaeee/status/683973644100321280",,,,,
";2016-01-04 17:39;0;1;""@ benjyys ay hahaha nag papalakas ka nanaman sakin eh"";;@;;""683945760782614528"";https://twitter.com/nikkiiimaeee/status/683945760782614528",,,,,,
";2016-01-03 19:07;0;1;""Wow just wow! Hirap naman pumili dito sa dalawa # DKHataw2016"";;;#;""683605617156571136"";https://twitter.com/nikkiiimaeee/status/683605617156571136",,,,,,
";2016-01-03 17:29;0;0;"""";;;;""683580865633366017"";https://twitter.com/nikkiiimaeee/status/683580865633366017",,,,,,
";2016-01-03 17:00;0;1;""sooo full"";;;;""683573525144145920"";https://twitter.com/nikkiiimaeee/status/683573525144145920",,,,,,
";2016-01-03 15:31;0;2;""pizzaaa"";;;;""683551193772118016"";https://twitter.com/nikkiiimaeee/status/683551193772118016",,,,,,
";2016-01-03 14:42;0;0;""Enrique Gil ughhh"";;;;""683538928901554176"";https://twitter.com/nikkiiimaeee/status/683538928901554176",,,,,,
";2016-01-03 14:10;0;0;""nakakarelate naman tong movie"";;;;""683530849040519169"";https://twitter.com/nikkiiimaeee/status/683530849040519169",,,,,,
";2016-01-03 13:47;0;0;""mas maray pa man ang hype5 may mga itsura pa man"";;;;""683525087547404288"";https://twitter.com/nikkiiimaeee/status/683525087547404288",,,,,,
";2016-01-03 12:46;0;0;""@ ItsKarloPineda @ ryancamofabs @ t0xicniall @ carmelanayveee che"";;@ @ @ @;;""683509733345509376"";https://twitter.com/nikkiiimaeee/status/683509733345509376",,,,,,
";2016-01-03 12:22;0;0;""Omg!!! Dae ko kikarayaaa! Wooh"";;;;""683503672697864192"";https://twitter.com/nikkiiimaeee/status/683503672697864192",,,,,,
";2016-01-03 12:16;0;0;""naging hyper tuloy ako!!!"";;;;""683502070385659906"";https://twitter.com/nikkiiimaeee/status/683502070385659906",,,,,,
";2016-01-03 12:11;0;1;""Omggg may forever!!! Hindi ako nagkamali sa sinabi ko haha so happy for you twinny!"";;;;""683501003019128832"";https://twitter.com/nikkiiimaeee/status/683501003019128832",,,,,,
";2016-01-03 12:07;0;1;""@ Xenabatalla @Raaaaazzels wara nanaman kamo matripan mga nene Love you both!!!"";;@ @Raaaaazzels;;""683499806161932288"";https://twitter.com/nikkiiimaeee/status/683499806161932288",,,,,,
";2016-01-03 12:02;0;1;""@ ItsKarloPineda @ ryancamofabs @ t0xicniall @ carmelanayveee eng swet nye nemen geys"";;@ @ @ @;;""683498750866624512"";https://twitter.com/nikkiiimaeee/status/683498750866624512",,,,,,
";2016-01-03 11:18;0;0;""12hours of sleep"";;;;""683487472261533697"";https://twitter.com/nikkiiimaeee/status/683487472261533697",,,,,,
